,0
ENSG00000153574,3.183129443600067
ENSG00000180104,3.182230915453476
ENSG00000213339,3.1821700399327266
ENSG00000124201,3.181810022951392
ENSG00000130024,3.1810123956886085
ENSG00000206560,3.180636478859091
ENSG00000198848,3.1804779205591593
ENSG00000160688,3.1794627591674134
ENSG00000162851,3.1793583346434775
ENSG00000163644,3.1790839927142787
ENSG00000176623,3.1787080611727316
ENSG00000116871,3.178425685356307
ENSG00000117543,3.175382474056023
ENSG00000163584,3.1748255204229543
ENSG00000087157,3.1732627371488435
ENSG00000184220,3.1726338217607464
ENSG00000115318,3.1724567404453565
ENSG00000081087,3.1722500151389426
ENSG00000112146,3.1722393290700186
ENSG00000162604,3.1718984040111096
ENSG00000176485,3.170151598327617
ENSG00000171853,3.169573398818565
ENSG00000204634,3.1695176427709004
ENSG00000048707,3.1693480846765003
ENSG00000132275,3.1689721089173193
ENSG00000134698,3.168704092988344
ENSG00000163512,3.1685559639178553
ENSG00000241351,3.16854100090102
ENSG00000111252,3.168481946424735
ENSG00000175104,3.167792659521006
ENSG00000108984,3.1674622619223602
ENSG00000203880,3.1666819353734263
ENSG00000082805,3.166439767698828
ENSG00000100749,3.166387261648172
ENSG00000109103,3.1659220927749736
ENSG00000114030,3.1649440822139687
ENSG00000122335,3.1647004527856923
ENSG00000198498,3.1643528603856335
ENSG00000166831,3.162654897207212
ENSG00000002933,3.1622163180573035
ENSG00000133059,3.1611929388603666
ENSG00000158941,3.1611215593051023
ENSG00000104325,3.1606280370169775
ENSG00000187116,3.1601452531195524
ENSG00000225830,3.159123004450398
ENSG00000205268,3.1589801695961404
ENSG00000174738,3.1588108599834293
ENSG00000170113,3.1573165821460485
ENSG00000140718,3.1565105640066498
ENSG00000119899,3.156500680078746
ENSG00000077150,3.1564551962811893
ENSG00000196814,3.15603067766175
ENSG00000085871,3.1549711000399276
ENSG00000101365,3.1549694612547308
ENSG00000143333,3.1546888400848405
ENSG00000114107,3.1541068264880914
ENSG00000078304,3.1534502856801794
ENSG00000198286,3.152857325711991
ENSG00000119772,3.1527781866389373
ENSG00000143379,3.1526896692770174
ENSG00000165806,3.1512448429134907
ENSG00000119760,3.1501606999159955
ENSG00000138231,3.1500726270172965
ENSG00000144840,3.1493824719300387
ENSG00000180190,3.1492843902391625
ENSG00000071794,3.1488491159566303
ENSG00000018189,3.1480278040404555
ENSG00000058668,3.147416528705063
ENSG00000184979,3.1471793174806435
ENSG00000113532,3.1470682902791065
ENSG00000100150,3.146294340053164
ENSG00000130176,3.1460682105675164
ENSG00000137074,3.145933107439201
ENSG00000063854,3.1453789296215104
ENSG00000181192,3.1453522500108573
ENSG00000114988,3.144775295425848
ENSG00000119402,3.1446327459325647
ENSG00000138381,3.144246577358255
ENSG00000183323,3.1439989382205082
ENSG00000048544,3.142743643298815
ENSG00000182247,3.1427294892465354
ENSG00000141699,3.1425840918804577
ENSG00000214013,3.1424502391088227
ENSG00000136813,3.14225958821486
ENSG00000121481,3.141817678595895
ENSG00000163812,3.1417959534563793
ENSG00000135316,3.1413915730716453
ENSG00000152253,3.14096879121268
ENSG00000115129,3.140925895244621
ENSG00000110002,3.140590561437137
ENSG00000012048,3.1404542382314555
ENSG00000172183,3.1397549875414894
ENSG00000198865,3.139071925613067
ENSG00000168724,3.13840889681758
ENSG00000152492,3.138307848374
ENSG00000137574,3.1381516685028563
ENSG00000126391,3.1377360580458253
ENSG00000174652,3.137459852693649
ENSG00000049130,3.1366919002764524
ENSG00000185215,3.1361573366199025
ENSG00000155849,3.1358420229657655
ENSG00000122679,3.135117592219426
ENSG00000085274,3.135028840316028
ENSG00000144451,3.135010349005836
ENSG00000248124,3.134842215686075
ENSG00000120519,3.134602220613431
ENSG00000198663,3.1337975563170297
ENSG00000088766,3.1336427514707603
ENSG00000152128,3.133399967048557
ENSG00000196730,3.1331698634859806
ENSG00000153551,3.133121424277137
ENSG00000175198,3.1324300191836687
ENSG00000185909,3.1322830104163715
ENSG00000106484,3.13152336663951
ENSG00000121892,3.1309921685680284
ENSG00000145293,3.130577832030406
ENSG00000239445,3.1305647028764367
ENSG00000159110,3.1303371997218097
ENSG00000143641,3.1299449566934063
ENSG00000131013,3.1298269748279752
ENSG00000139437,3.1293426047927113
ENSG00000027001,3.1292396406410785
ENSG00000037637,3.1291143912817883
ENSG00000184743,3.1287017534789996
ENSG00000130948,3.128485655491064
ENSG00000091640,3.128348475514221
ENSG00000165934,3.1282106090008654
ENSG00000188419,3.1281047301157416
ENSG00000155749,3.1275158227873803
ENSG00000137814,3.127448274109268
ENSG00000104047,3.1268613710984594
ENSG00000141560,3.1259696667813373
ENSG00000145604,3.1256938603010718
ENSG00000146143,3.1256639328461984
ENSG00000086758,3.125451053152116
ENSG00000068383,3.1249757025141096
ENSG00000136877,3.1238866740645816
ENSG00000084093,3.1238074591040146
ENSG00000149476,3.123545645849134
ENSG00000160796,3.123481475162405
ENSG00000135828,3.1225459551568266
ENSG00000162924,3.122448545764784
ENSG00000233016,3.122260988409129
ENSG00000147155,3.1222499365599545
ENSG00000102743,3.1222045512276266
ENSG00000185339,3.1220235220655965
ENSG00000151503,3.121871288694074
ENSG00000156170,3.12161435873466
ENSG00000170832,3.121152403715347
ENSG00000153774,3.1205413139102123
ENSG00000103351,3.120129850405413
ENSG00000101191,3.120077988414768
ENSG00000162961,3.1193860686341175
ENSG00000146592,3.118926416660114
ENSG00000067066,3.1180082463276055
ENSG00000071539,3.1177389742449138
ENSG00000213281,3.1173694680157302
ENSG00000043514,3.117261332218795
ENSG00000213585,3.116641455634328
ENSG00000070761,3.1166346950634525
ENSG00000153140,3.1165634924579546
ENSG00000187800,3.116499058697532
ENSG00000186976,3.1161163528893097
ENSG00000176208,3.115980422223265
ENSG00000164180,3.1146583832994903
ENSG00000110315,3.1142868411640863
ENSG00000166012,3.1136087822647305
ENSG00000130313,3.113497352904434
ENSG00000116251,3.112934262282302
ENSG00000159111,3.1127346387113777
ENSG00000099331,3.1123259108340044
ENSG00000123240,3.1120494250062216
ENSG00000109667,3.1108474601289013
ENSG00000114473,3.109927752173879
ENSG00000178741,3.1094938980078464
ENSG00000101460,3.1094841023125093
ENSG00000183722,3.1093381248843275
ENSG00000001461,3.1092087141261153
ENSG00000158109,3.1088131900830875
ENSG00000185619,3.1082553112432163
ENSG00000145246,3.1079955430951824
ENSG00000118197,3.1076638731942756
ENSG00000007237,3.107471727564877
ENSG00000130734,3.10732087439945
ENSG00000131203,3.1069653954734187
ENSG00000186190,3.106758410638628
ENSG00000160613,3.106393118520257
ENSG00000251562,3.1060238451249527
ENSG00000072864,3.1056650104964683
ENSG00000164695,3.1049330153089003
ENSG00000089916,3.104926645147655
ENSG00000104738,3.1046595199263414
ENSG00000092036,3.1043033102123005
ENSG00000110435,3.1037823959390645
ENSG00000241058,3.1031640703891763
ENSG00000072415,3.103064710167111
ENSG00000106399,3.102574453210474
ENSG00000139636,3.1021704302174613
ENSG00000214026,3.102154075884393
ENSG00000077238,3.1017241507925553
ENSG00000162384,3.101619475555295
ENSG00000050748,3.1012217161019673
ENSG00000136930,3.1012003766048934
ENSG00000007944,3.1007360093409173
ENSG00000002919,3.100652923477331
ENSG00000118503,3.100144821336469
ENSG00000148848,3.098908382832448
ENSG00000167088,3.0988351560557508
ENSG00000198860,3.098478628189416
ENSG00000109680,3.098122201278982
ENSG00000144567,3.098015502428398
ENSG00000226435,3.097896086538062
ENSG00000076108,3.0976018844970934
ENSG00000185963,3.096804419112422
ENSG00000155542,3.095794403015097
ENSG00000119383,3.0951244698854317
ENSG00000115946,3.0948235907297175
ENSG00000152256,3.094102248735281
ENSG00000146285,3.093902156488455
ENSG00000099968,3.0938621851486476
ENSG00000136104,3.093696020055761
ENSG00000116580,3.092866803125853
ENSG00000147206,3.092571438676395
ENSG00000241878,3.0917710161589382
ENSG00000140995,3.0905525733574484
ENSG00000272888,3.0892244613214657
ENSG00000170275,3.088841068243248
ENSG00000151576,3.0882582356407906
ENSG00000186854,3.0880066237041954
ENSG00000112659,3.087961089461831
ENSG00000187134,3.0875655696816677
ENSG00000203875,3.087446265739549
ENSG00000135823,3.0873827966888165
ENSG00000135338,3.0870951811412435
ENSG00000115966,3.0866219018436882
ENSG00000145041,3.08642044002894
ENSG00000186350,3.086017273966069
ENSG00000104522,3.085822536727693
ENSG00000154473,3.0850000216129225
ENSG00000152332,3.0844554857810262
ENSG00000164880,3.0840143612598165
ENSG00000129518,3.0840052292957103
ENSG00000137692,3.083691359900751
ENSG00000050426,3.0836132381739887
ENSG00000126070,3.0834711850472267
ENSG00000079691,3.083364434912628
ENSG00000126522,3.0831989312652786
ENSG00000087088,3.083103459346467
ENSG00000144802,3.083065820659958
ENSG00000144524,3.0830248989040183
ENSG00000167862,3.0827764851988393
ENSG00000120925,3.082334610807356
ENSG00000027869,3.082238999316402
ENSG00000164823,3.0819702022031588
ENSG00000196865,3.0817738620737085
ENSG00000132819,3.0814310833951364
ENSG00000136827,3.0813886552983076
ENSG00000168434,3.080268485041441
ENSG00000080298,3.0797901471781985
ENSG00000151725,3.0793719813666565
ENSG00000038532,3.0792870532856247
ENSG00000139112,3.079105621184717
ENSG00000048162,3.0788284547269633
ENSG00000185624,3.078607762938409
ENSG00000136699,3.0780868735910913
ENSG00000102595,3.0777355476097834
ENSG00000078142,3.0777004192112924
ENSG00000196235,3.0765774146435887
ENSG00000204569,3.0761549116118427
ENSG00000120802,3.0760725346106534
ENSG00000089472,3.0759842893572453
ENSG00000185753,3.0759069777486374
ENSG00000132128,3.075836601236697
ENSG00000087253,3.0753411904288526
ENSG00000064490,3.0752256286095476
ENSG00000099917,3.074730872736335
ENSG00000141068,3.074651457690823
ENSG00000163565,3.0742134448667
ENSG00000122042,3.0735960941875873
ENSG00000179152,3.0735563210386063
ENSG00000104756,3.073115904187162
ENSG00000101557,3.0718571267161954
ENSG00000105341,3.0718221976889413
ENSG00000152359,3.071206080763482
ENSG00000176102,3.070500036407947
ENSG00000127663,3.0700943654275914
ENSG00000063245,3.069867603324724
ENSG00000204475,3.0698561312713606
ENSG00000101266,3.0695824976082666
ENSG00000196182,3.0683306018841785
ENSG00000180304,3.0679163461801484
ENSG00000006625,3.066293924802659
ENSG00000115514,3.066162460612306
ENSG00000160298,3.0661219602206184
ENSG00000069329,3.0656337568225056
ENSG00000196843,3.0656109846842057
ENSG00000118520,3.065567703433156
ENSG00000154874,3.065040766641527
ENSG00000146540,3.0650053138162323
ENSG00000157106,3.0649260954226127
ENSG00000131507,3.0643592848638974
ENSG00000139579,3.064171895063732
ENSG00000163092,3.063918545618238
ENSG00000091127,3.0634355841798864
ENSG00000169371,3.0629766582272926
ENSG00000132185,3.062684917449169
ENSG00000072657,3.0626392916279657
ENSG00000172939,3.0622198425232554
ENSG00000180229,3.062033675409887
ENSG00000021574,3.061113254379072
ENSG00000118873,3.0600466446114076
ENSG00000089818,3.0599428719483623
ENSG00000184708,3.0592449214049577
ENSG00000163960,3.0589277243936377
ENSG00000092330,3.0586076375786186
ENSG00000106299,3.05856826448804
ENSG00000124226,3.0584720732200172
ENSG00000101751,3.0570583718402804
ENSG00000013288,3.056699052593026
ENSG00000148572,3.0555602705873337
ENSG00000153406,3.054560126267297
ENSG00000166387,3.054464146339621
ENSG00000186074,3.054225845360429
ENSG00000204287,3.054211795073165
ENSG00000123485,3.053908704325866
ENSG00000185418,3.0538323546747015
ENSG00000176871,3.052638375903529
ENSG00000132952,3.052476898016773
ENSG00000152127,3.0519684730861982
ENSG00000180773,3.0502278941204004
ENSG00000137804,3.0501911853556405
ENSG00000155090,3.049225009664555
ENSG00000117682,3.048808401754971
ENSG00000100784,3.0488017893015136
ENSG00000137822,3.048583826152966
ENSG00000118564,3.047990281353152
ENSG00000136485,3.0472230393279065
ENSG00000165533,3.046050085154735
ENSG00000140157,3.0458625600045663
ENSG00000180228,3.0454579041538086
ENSG00000179163,3.045190354130849
ENSG00000100360,3.0434655039382696
ENSG00000253426,3.0432399427196932
ENSG00000173598,3.043034731281555
ENSG00000185608,3.0430209652363143
ENSG00000122512,3.0422733570062594
ENSG00000159459,3.041444575170917
ENSG00000135870,3.0409571151568673
ENSG00000157483,3.0404530035414967
ENSG00000100319,3.040258414402589
ENSG00000163006,3.0398411184721374
ENSG00000109685,3.0392137067677787
ENSG00000197930,3.03866431032317
ENSG00000197603,3.038336316488
ENSG00000204392,3.037485925683871
ENSG00000106077,3.037480019813015
ENSG00000013503,3.0347850530187497
ENSG00000100219,3.034693610639237
ENSG00000175395,3.0346683258816483
ENSG00000177889,3.0345352134497325
ENSG00000186591,3.0337831603764203
ENSG00000142082,3.0336944874394107
ENSG00000108576,3.032450576474846
ENSG00000159082,3.0322854658188456
ENSG00000198189,3.032163543349788
ENSG00000160410,3.031496756797107
ENSG00000197329,3.0304700742784005
ENSG00000011007,3.03005209859364
ENSG00000112742,3.029911875220315
ENSG00000103160,3.0293249913568916
ENSG00000205765,3.029309729785789
ENSG00000197948,3.029249094570098
ENSG00000144320,3.026750919763201
ENSG00000141252,3.0266644234924422
ENSG00000268081,3.0263306644986274
ENSG00000160209,3.025787018635498
ENSG00000132906,3.024564732510634
ENSG00000169895,3.0245000245067573
ENSG00000033867,3.0241993605501003
ENSG00000157870,3.0240782603666214
ENSG00000087495,3.0239642014436887
ENSG00000135077,3.0233004376248465
ENSG00000205726,3.022750382740069
ENSG00000182621,3.0224249927923226
ENSG00000138286,3.022418079592741
ENSG00000111801,3.0219376501726143
ENSG00000156599,3.021260014266928
ENSG00000145979,3.021184533005447
ENSG00000157796,3.0207041026802175
ENSG00000128908,3.0199825637723183
ENSG00000085978,3.0197964326552453
ENSG00000073464,3.0188219594106274
ENSG00000156414,3.0188001033820595
ENSG00000160991,3.0186305190884513
ENSG00000117862,3.0183708781294283
ENSG00000005469,3.0179152814391808
ENSG00000152193,3.0170802760924786
ENSG00000116863,3.016686756590629
ENSG00000106948,3.0160101553975047
ENSG00000125779,3.0159595737925384
ENSG00000175866,3.015578358087132
ENSG00000160563,3.015563956219181
ENSG00000136925,3.0154487271023704
ENSG00000114529,3.014698421149967
ENSG00000066777,3.0146188299847725
ENSG00000114861,3.014455384088266
ENSG00000165659,3.014156991524482
ENSG00000164291,3.013997362072383
ENSG00000168884,3.0137982466065205
ENSG00000136141,3.0137307704532144
ENSG00000128944,3.0125906400169566
ENSG00000142875,3.012566778686917
ENSG00000065559,3.0117502660876925
ENSG00000099954,3.0114216844644477
ENSG00000152952,3.0113386163893443
ENSG00000173273,3.0112437248355146
ENSG00000073331,3.0105285733725253
ENSG00000187049,3.0103163950994056
ENSG00000082293,3.010254534913591
ENSG00000172590,3.01021007328945
ENSG00000076067,3.009879041509434
ENSG00000184205,3.009739015475266
ENSG00000169093,3.0095962164695225
ENSG00000166337,3.009549392704672
ENSG00000236671,3.0090615910963567
ENSG00000149548,3.008798424104127
ENSG00000072364,3.00877161029461
ENSG00000105426,3.008622630174134
ENSG00000100941,3.008505269086508
ENSG00000109118,3.008102660947959
ENSG00000198753,3.0079978859597554
ENSG00000159210,3.0075013093703173
ENSG00000215301,3.0072025661265065
ENSG00000230590,3.0068832738193616
ENSG00000117616,3.0064817453710457
ENSG00000143110,3.005180960264314
ENSG00000140854,3.004903173688005
ENSG00000074935,3.004810045011246
ENSG00000154174,3.004585772672203
ENSG00000100077,3.004386929605192
ENSG00000206177,3.0042004348695555
ENSG00000173218,3.003608782738581
ENSG00000153560,3.0035794500812263
ENSG00000127804,3.0035404227138938
ENSG00000119185,3.0033465587522774
ENSG00000182004,3.0031207066211953
ENSG00000189306,3.0029836537626204
ENSG00000149483,3.0029040958095137
ENSG00000165416,3.002203133497667
ENSG00000145936,3.0014887995078605
ENSG00000112651,3.001177209945683
ENSG00000013583,3.0007240835398523
ENSG00000111602,3.00071138991961
ENSG00000136738,3.00031663136506
ENSG00000110048,3.0000087663897594
ENSG00000189136,2.9998888548592135
ENSG00000136152,2.999579620775066
ENSG00000100678,2.9991665382646255
ENSG00000147874,2.999156812557569
ENSG00000166685,2.9991179268509334
ENSG00000165240,2.998577608648421
ENSG00000166169,2.9984902471229025
ENSG00000100241,2.9984045167841247
ENSG00000141424,2.9982476836914977
ENSG00000079387,2.9980737386531904
ENSG00000130592,2.9965696990931026
ENSG00000148153,2.996278440360793
ENSG00000167657,2.9960207655717577
ENSG00000130475,2.995370246292737
ENSG00000004864,2.995123045202267
ENSG00000152760,2.9943968709296813
ENSG00000115271,2.993912751544999
ENSG00000182048,2.993842307198087
ENSG00000114805,2.9928460003911717
ENSG00000132388,2.992633779861362
ENSG00000172572,2.9925813065350173
ENSG00000148450,2.9924148123150123
ENSG00000106261,2.991422326062423
ENSG00000148291,2.991019055935535
ENSG00000100239,2.9909893733637096
ENSG00000137145,2.990901856131884
ENSG00000139734,2.990738031450533
ENSG00000115687,2.990266545912175
ENSG00000044115,2.989934883086512
ENSG00000111271,2.98965884860367
ENSG00000100612,2.9891995827609485
ENSG00000087266,2.9891526024482
ENSG00000109065,2.9891254663286637
ENSG00000058262,2.988199860398682
ENSG00000132196,2.987434539755538
ENSG00000198722,2.9873434342351604
ENSG00000110455,2.987147935117926
ENSG00000141349,2.986157860245289
ENSG00000106012,2.9860251615333433
ENSG00000134758,2.985436520610528
ENSG00000123815,2.9846833434668674
ENSG00000105576,2.984651482463475
ENSG00000007080,2.9828321122654815
ENSG00000079257,2.98250779303354
ENSG00000152223,2.982094363925296
ENSG00000101574,2.981563489421018
ENSG00000127481,2.9806400727799924
ENSG00000042429,2.980598189653661
ENSG00000170145,2.9801479360148635
ENSG00000027697,2.980129181741453
ENSG00000137413,2.979479501113792
ENSG00000101247,2.9792588580544717
ENSG00000117475,2.9792487981932245
ENSG00000157193,2.979038020013503
ENSG00000105755,2.978493292882529
ENSG00000134717,2.978293234177852
ENSG00000152219,2.977605553760174
ENSG00000256525,2.977320249842452
ENSG00000108389,2.9768882265895287
ENSG00000225648,2.9762189253669384
ENSG00000136732,2.976125094799692
ENSG00000104043,2.9760416289816933
ENSG00000100567,2.9757998360534232
ENSG00000106591,2.975389061187092
ENSG00000134909,2.9744210506280018
ENSG00000106991,2.9739259643951073
ENSG00000168393,2.9735853840529325
ENSG00000147592,2.9732432564827382
ENSG00000122970,2.9722784918997385
ENSG00000059378,2.9719777041520508
ENSG00000100911,2.971500503490212
ENSG00000132386,2.971072530677949
ENSG00000072736,2.9710710178255666
ENSG00000103257,2.9709717883986695
ENSG00000168014,2.970719043685063
ENSG00000130201,2.970634325606652
ENSG00000105135,2.9701633596185015
ENSG00000100418,2.9700214236397553
ENSG00000100258,2.969682603002351
ENSG00000171862,2.9692519168032843
ENSG00000124942,2.969214224762305
ENSG00000180776,2.9684576855407085
ENSG00000101079,2.9684519567286087
ENSG00000124469,2.967456047257378
ENSG00000153561,2.9671332384858227
ENSG00000180353,2.9669666576225904
ENSG00000230417,2.9668887439476137
ENSG00000198951,2.9668213618237624
ENSG00000155744,2.9666074440956494
ENSG00000109929,2.966438491253274
ENSG00000053770,2.966082071494785
ENSG00000005955,2.9659686495977566
ENSG00000183696,2.9643552013764647
ENSG00000137492,2.9643362573413956
ENSG00000136643,2.9642252848644586
ENSG00000139168,2.963111142977854
ENSG00000178691,2.963087845740344
ENSG00000085377,2.9627605603652984
ENSG00000205937,2.9626969081801873
ENSG00000125445,2.9626866356665915
ENSG00000149313,2.962196116392553
ENSG00000087269,2.9619976156576966
ENSG00000066322,2.9609765480964554
ENSG00000163900,2.9609450223206384
ENSG00000166503,2.9608978577670424
ENSG00000172500,2.960821614158583
ENSG00000125482,2.9608021356475174
ENSG00000147905,2.9602285609583983
ENSG00000185973,2.9595543199740333
ENSG00000117569,2.95905885397774
ENSG00000004478,2.959054801490411
ENSG00000124702,2.958930562540756
ENSG00000160216,2.9583563171151557
ENSG00000048392,2.957968424006594
ENSG00000058804,2.9577801396878556
ENSG00000169188,2.957258515000237
ENSG00000127511,2.956169546382234
ENSG00000115896,2.956124441987359
ENSG00000156875,2.9558801937016836
ENSG00000240038,2.953986367811642
ENSG00000080986,2.953912244090552
ENSG00000172354,2.953816962433359
ENSG00000006282,2.953748110537884
ENSG00000198270,2.953236171638376
ENSG00000122779,2.9531132242412417
ENSG00000008394,2.952431859530843
ENSG00000049167,2.9523822051439788
ENSG00000121073,2.9523214792266366
ENSG00000072952,2.95209459141553
ENSG00000166347,2.951971870629232
ENSG00000104852,2.951419489703522
ENSG00000124767,2.9511902642700827
ENSG00000105499,2.9508373777703394
ENSG00000196284,2.9498455851342587
ENSG00000143226,2.949496573728228
ENSG00000173905,2.9491617317269383
ENSG00000134884,2.9489206187778025
ENSG00000215277,2.9487277725652516
ENSG00000128463,2.9477835593363833
ENSG00000172113,2.9468637392217767
ENSG00000130402,2.94654269767144
ENSG00000114735,2.94652572127036
ENSG00000096872,2.9454856495156747
ENSG00000186132,2.9450698406365445
ENSG00000076924,2.944958037422619
ENSG00000184752,2.944864125054299
ENSG00000154917,2.9439127825734426
ENSG00000075142,2.9427639763925364
ENSG00000080839,2.9426260219283713
ENSG00000131732,2.9420246643309595
ENSG00000135446,2.9420168743504003
ENSG00000164022,2.94142699398483
ENSG00000183918,2.940825227717277
ENSG00000145287,2.9402306700297802
ENSG00000165630,2.939323742689817
ENSG00000139613,2.939134935636545
ENSG00000205670,2.9377694636254152
ENSG00000148481,2.9367293497399776
ENSG00000143190,2.9367245129993784
ENSG00000074603,2.935825210532641
ENSG00000167210,2.935025393670798
ENSG00000186469,2.934822374483753
ENSG00000159128,2.9348195443879024
ENSG00000068489,2.934753481803179
ENSG00000165626,2.934097916442732
ENSG00000138050,2.933815493214579
ENSG00000175220,2.9332349215707096
ENSG00000118096,2.9331511095963343
ENSG00000152133,2.932642831263082
ENSG00000173171,2.9318278256167614
ENSG00000105229,2.9311544523885282
ENSG00000130723,2.930968985704484
ENSG00000138613,2.9300900501528155
ENSG00000158161,2.9300214781093135
ENSG00000003147,2.9296533203392396
ENSG00000105875,2.929634789509351
ENSG00000121578,2.9290771420751973
ENSG00000029364,2.928667208252434
ENSG00000160703,2.9285501404928995
ENSG00000176978,2.9285305684056584
ENSG00000156475,2.928357486532735
ENSG00000108100,2.9277378727163463
ENSG00000121895,2.9273331474337367
ENSG00000113456,2.9272686846444764
ENSG00000129691,2.9266488460719113
ENSG00000198015,2.9261842542927567
ENSG00000137656,2.9256526881093836
ENSG00000129667,2.9250900831033118
ENSG00000135900,2.924996097861183
ENSG00000140931,2.924862234061034
ENSG00000187446,2.924638801081303
ENSG00000141959,2.924065913679247
ENSG00000177076,2.9238613297356877
ENSG00000099958,2.9234183698019374
ENSG00000118482,2.923343944168164
ENSG00000100416,2.9232795441300707
ENSG00000172116,2.9232654960640976
ENSG00000163788,2.9224520636650717
ENSG00000139946,2.921913653439542
ENSG00000134057,2.9215180217585193
ENSG00000145740,2.9211871129284184
ENSG00000177663,2.920498694329783
ENSG00000164111,2.920319815388546
ENSG00000100292,2.9197642879133756
ENSG00000184060,2.9194449326352823
ENSG00000204344,2.9181865373180282
ENSG00000180694,2.918016394137386
ENSG00000030110,2.917782553555617
ENSG00000092208,2.917751293319831
ENSG00000138764,2.9174519258995786
ENSG00000178802,2.917443744172024
ENSG00000012963,2.9172806478543882
ENSG00000079999,2.916686656638693
ENSG00000153029,2.9164115626982943
ENSG00000196576,2.9141461645478097
ENSG00000149743,2.9140106440262388
ENSG00000140365,2.9139140271510837
ENSG00000162747,2.913623675022471
ENSG00000141431,2.9135822673426817
ENSG00000065268,2.911790096276932
ENSG00000180488,2.910473194115327
ENSG00000115073,2.910369076217758
ENSG00000166532,2.910078439614694
ENSG00000086061,2.9095151182989736
ENSG00000167196,2.909152890498076
ENSG00000110367,2.909108123852381
ENSG00000163617,2.9087067532973263
ENSG00000187325,2.9080175472602465
ENSG00000174365,2.9069105656741097
ENSG00000166262,2.9066143299251803
ENSG00000172086,2.906132073745974
ENSG00000138032,2.9057193878969305
ENSG00000137075,2.9056003561385486
ENSG00000165970,2.9047271537290853
ENSG00000104957,2.904204489117735
ENSG00000183044,2.9041162988353606
ENSG00000196924,2.903613549320238
ENSG00000109083,2.9028840286916058
ENSG00000111540,2.9027720598753057
ENSG00000107816,2.9022911383888634
ENSG00000151773,2.9018486230397964
ENSG00000104375,2.901420025890808
ENSG00000028310,2.9003717272321508
ENSG00000213672,2.900346902371727
ENSG00000143514,2.9000091996092885
ENSG00000144827,2.899993189211738
ENSG00000109220,2.8997393379534264
ENSG00000158473,2.89960065427156
ENSG00000155659,2.8994232269111673
ENSG00000153187,2.8987327329479697
ENSG00000222022,2.8986061125293863
ENSG00000116675,2.898507910161961
ENSG00000117724,2.898164033635247
ENSG00000102879,2.897459652670674
ENSG00000100030,2.897412225031758
ENSG00000134262,2.8970532701095246
ENSG00000197798,2.896704359888977
ENSG00000105771,2.896290541705299
ENSG00000007520,2.895787774780253
ENSG00000166200,2.895349995115769
ENSG00000085832,2.89500932715737
ENSG00000116906,2.894716051882784
ENSG00000070882,2.8945681224380166
ENSG00000018610,2.894454062099591
ENSG00000123600,2.8938943245089073
ENSG00000090581,2.893638759879544
ENSG00000242828,2.8933196860765245
ENSG00000140479,2.89331366156688
ENSG00000127720,2.892431275857736
ENSG00000085382,2.891783551733509
ENSG00000049192,2.8910670417289945
ENSG00000225697,2.8909174240364264
ENSG00000159674,2.890144847160827
ENSG00000167323,2.889664204294259
ENSG00000167671,2.8895462132969087
ENSG00000164164,2.8893225648853984
ENSG00000153237,2.889087065373797
ENSG00000245958,2.8882994971235427
ENSG00000101464,2.8878845957693065
ENSG00000013725,2.8872482153419594
ENSG00000130725,2.8862996360822795
ENSG00000003400,2.885761436243998
ENSG00000135083,2.885640755472068
ENSG00000165060,2.8856179612937822
ENSG00000198252,2.8854227955358955
ENSG00000135541,2.885120430955187
ENSG00000168872,2.8846394833467026
ENSG00000145375,2.88419825654875
ENSG00000010318,2.8840607956333684
ENSG00000253796,2.8835856714199326
ENSG00000176225,2.8830181753161193
ENSG00000144589,2.8826923037255474
ENSG00000167555,2.8822964801646904
ENSG00000104731,2.881993482102953
ENSG00000256683,2.8819314353941117
ENSG00000078319,2.8815336875374293
ENSG00000198718,2.8809645331056406
ENSG00000109133,2.880761219039168
ENSG00000105953,2.8802018370404587
ENSG00000168137,2.8801305537063344
ENSG00000109062,2.879271784625433
ENSG00000181852,2.8791278003171072
ENSG00000172660,2.8790315141598186
ENSG00000166888,2.878642978766291
ENSG00000073050,2.8785007395082656
ENSG00000119333,2.87797666200051
ENSG00000119616,2.8778679976306814
ENSG00000159479,2.877847144846924
ENSG00000110090,2.877733774135453
ENSG00000151690,2.8775930023279255
ENSG00000136715,2.877224925024567
ENSG00000116698,2.8771331246660616
ENSG00000096433,2.876993800716911
ENSG00000064687,2.876349015084874
ENSG00000107290,2.876060784027607
ENSG00000122432,2.875995460000516
ENSG00000198554,2.8743571685487344
ENSG00000110274,2.8741337324577785
ENSG00000113758,2.8736348173499593
ENSG00000134597,2.8736321490319625
ENSG00000164091,2.873262432806559
ENSG00000171606,2.8727775896326766
ENSG00000115524,2.8725822821700273
ENSG00000122008,2.8720544359372187
ENSG00000164609,2.871860274478018
ENSG00000157450,2.8717478414008717
ENSG00000047230,2.871558414869349
ENSG00000141971,2.8711977207879826
ENSG00000186716,2.870615074230311
ENSG00000048471,2.869886938205379
ENSG00000100575,2.8693048412028372
ENSG00000115661,2.869120264326979
ENSG00000184154,2.869111131525586
ENSG00000158006,2.8691100618210106
ENSG00000197056,2.8687589765028974
ENSG00000149809,2.8684590488985116
ENSG00000108946,2.867938295869251
ENSG00000185917,2.8678233373618807
ENSG00000106546,2.86728597076211
ENSG00000134250,2.866223074579478
ENSG00000170185,2.8659771535690535
